,league,season,player,team_id,position,goals,assists,key_passes,xG,xA,time,shots,player_id,xGChain,xGBuildup
88,EPL,2014,Pablo Zabaleta,88,DR,0,0,0,0.08221042901277542,0.0,90,1,610,1.0834137201309204,1.0012032985687256
89,EPL,2014,Gaël Clichy,88,DL,0,1,1,0.0,0.3987428247928619,90,0,613,0.5739099979400635,0.5739099979400635
90,EPL,2014,Antonio Valencia,89,DR,0,0,1,0.0,0.05257076770067215,90,0,627,0.17562629282474518,0.12305552512407306
91,EPL,2014,Luke Shaw,89,DL,0,0,0,0.0,0.0,90,0,1006,0.06266797333955765,0.06266797333955765
92,EPL,2014,Kyle Naughton,82,DR,0,0,0,0.0,0.0,90,0,718,0.19167999923229215,0.19167999923229215
93,EPL,2014,Danny Rose,82,DL,0,0,2,0.0,0.08047657459974289,90,0,641,0.13488477468490598,0.12196841835975647
94,EPL,2014,Branislav Ivanovic,80,DR,0,0,0,0.0,0.0,90,0,682,0.0,0.0
95,EPL,2014,César Azpilicueta,80,DL,0,0,1,0.0,0.019123010337352756,90,0,681,0.08967022597789764,0.07054721564054489
96,EPL,2014,Antonio Valencia,89,DR,0,0,1,0.0,0.05454248189926148,90,0,627,0.07730785757303238,0.07730785757303238
97,EPL,2014,Luke Shaw,89,DL,0,0,0,0.036466587334871285,0.0,90,1,1006,0.07674937695264816,0.04028278961777687
98,EPL,2014,Bacary Sagna,88,DR,0,0,3,0.020587854087352756,0.2746811211109161,90,1,625,0.3274713456630707,0.19363616406917566
99,EPL,2014,Gaël Clichy,88,DL,0,0,1,0.028546962887048718,0.1062288135290146,90,1,613,0.2412037998437881,0.10642802715301514
100,EPL,2014,Kyle Naughton,82,DR,0,0,1,0.0,0.02900001965463161,90,0,718,0.07682878524065018,0.07682878524065018
101,EPL,2014,Danny Rose,82,DL,0,1,1,0.0,0.04782876372337341,90,0,641,0.1060655489563942,0.058236785233020776
102,EPL,2014,Calum Chambers,83,DR,0,0,0,0.0,0.0,90,0,508,0.028805833309888836,0.028805833309888836
103,EPL,2014,Kieran Gibbs,83,DL,0,0,0,0.0,0.0,90,0,545,0.14589639008045194,0.14589639008045194
104,EPL,2014,Pablo Zabaleta,88,DR,0,0,3,0.2407768815755844,0.1970171481370926,90,3,610,1.1513477563858032,0.8864011168479919
105,EPL,2014,Gaël Clichy,88,DL,0,0,0,0.01638159342110157,0.0,90,1,613,0.8807528614997864,0.8643712401390076
106,EPL,2014,Branislav Ivanovic,80,DR,0,0,2,0.04593903198838234,0.0416540689766407,90,1,682,0.0963018387556076,0.08195385336875917
107,EPL,2014,César Azpilicueta,80,DL,0,0,0,0.0,0.0,90,0,681,0.6321892738342285,0.6321892738342285
108,EPL,2014,Calum Chambers,83,DR,0,0,1,0.0,0.029567770659923557,90,0,508,0.17072096467018127,0.14115320146083832
109,EPL,2014,Kieran Gibbs,83,DL,0,0,1,0.1017117127776146,0.015865921974182132,90,1,545,0.4078678488731384,0.2902902066707611
110,EPL,2014,Eric Dier,82,DR,0,0,0,0.014923369511961937,0.0,47,1,643,0.07015568017959595,0.05523231253027916
111,EPL,2014,Ben Davies,82,DL,0,0,1,0.0,0.02248981595039368,90,0,660,1.1328279972076416,1.1103382110595703
112,EPL,2014,Calum Chambers,83,DR,0,0,1,0.0,0.04953528940677643,90,0,508,0.09833509474992752,0.09833509474992752
113,EPL,2014,Nacho Monreal,83,DL,0,0,0,0.0,0.0,22,0,495,0.0804266408085823,0.0804266408085823
114,EPL,2014,Antonio Valencia,89,DR,0,0,0,0.0,0.0,77,0,627,0.32687193155288696,0.32687193155288696
115,EPL,2014,Ashley Young,89,DL,0,0,1,0.0,0.12234421074390413,90,0,631,0.8163431882858276,0.6939989328384399
116,EPL,2014,Branislav Ivanovic,80,DR,0,0,1,0.04899364337325096,0.018963448703289032,90,1,682,0.2191781550645828,0.17018452286720276
117,EPL,2014,César Azpilicueta,80,DL,0,0,0,0.0,0.0,90,0,681,0.08998646587133408,0.08998646587133408
